item_id,item_price,product_type,department_name
H2991,2280,B485,Clothing & Accessories
E3290,1900,C887,Garden & Outdoors
B5727,76.5,I351,Beauty
H0002,188.5,E467,Electronics
H1889,1440,J864,Beauty
B23884,23552.5,C099,Collectibles
I2252,1536,D950,Apps & Games
D8292,3520,C296,Computers & Accessories
H9171,5684.5,F036,Books
C5582,1520,J839,Collectibles
B1753,2140,I579,Computers & Accessories
I4754,61408,E986,Clothing & Accessories
F4245,1798,G909,Garden & Outdoors
H578,348,G192,Beauty
B6877,9683,G430,Computers & Accessories
I8232,1760,D822,Collectibles
B103,515.5,B713,Books
B9410,377.5,B0092,Beauty
G1055,2563,I323,Garden & Outdoors
H4997,112054,B0331,Collectibles
F8040,2304,J743,Electronics
E6778,121.5,D994,Furniture
E0543,889.5,C167,Apps & Games
B26678,2592,H865,Books
B22017,455,E524,Baby
B23878,864,G847,Beauty
G6931,956.5,D247,Books
B32391,5728,J936,Garden & Outdoors
B08793,2877,F260,Collectibles
J3888,1280,F091,Computers & Accessories
H8984,320,J362,Computers & Accessories
B16805,849.5,B69,Garden & Outdoors
D4117,1248,G823,Furniture
H9600,273.5,E064,Furniture
B13859,576,J495,Garden & Outdoors
B16473,6886,F164,Garden & Outdoors
D4551,2016,I54,Apps & Games
G9784,2022,D805,Clothing & Accessories
I1552,4928,G827,Collectibles
J237,456,I579,Collectibles
B3471,1468.5,C182,Collectibles
I2114,16918,D793,Apps & Games
I8007,25440,J189,Books
C1219,1308.5,I834,Apps & Games
G3223,560,H885,Beauty
C1298,5126,F276,Books
B9515,2571.5,B943,Furniture
I5846,6500.5,E141,Electronics
B13829,960,F938,Garden & Outdoors
B26041,1411,J776,Computers & Accessories
B23370,6192,C874,Baby
D9507,156.5,G371,Clothing & Accessories
F0873,1248,F236,Baby
E3812,729.5,D399,Beauty
F9565,946.5,C487,Computers & Accessories
C4325,27488,H551,Collectibles
H9039,835,G09,Baby
E4171,2848,D777,Electronics
E3086,2301,J61,Furniture
H3450,121.5,D604,Books
G3824,896,D978,Computers & Accessories
F6319,1195,B0385,Electronics
B26182,1772.5,E605,Beauty
J2377,375,F748,Beauty
J0410,464,E467,Collectibles
H3934,7065.5,G878,Baby
B10172,768,J437,Garden & Outdoors
D3222,14848,E350,Apps & Games
B069,742,G62,Apps & Games
B15538,904,H433,Books
C3178,544,B685,Apps & Games
C932,544,E309,Beauty
B13615,18528,C607,Clothing & Accessories
B9420,764.5,E36,Collectibles
H2932,2301,D774,Furniture
G1935,9536,I563,Furniture
B07945,1680,J474,Computers & Accessories
C7181,860.5,D584,Books
I7812,2134,E309,Beauty
B30769,707,G388,Collectibles
F0656,696,C874,Beauty
F0148,956.5,H375,Books
B07664,6752,D057,Books
B30389,538.5,C835,Apps & Games
C893,429.5,C835,Clothing & Accessories
G0824,992,G641,Computers & Accessories
B5868,4128,I947,Clothing & Accessories
B31473,4320,C874,Furniture
C7602,12217.5,I310,Beauty
C3113,2368,C874,Beauty
J1449,31328,D045,Computers & Accessories
F1216,30,D323,Furniture
E194,13849.5,C099,Baby
J2753,31.5,C31,Furniture
B29935,15360,D021,Garden & Outdoors
I6938,256,H312,Electronics
I0734,2860.5,I323,Computers & Accessories
E6412,192,J546,Electronics
B20707,380,B736,Electronics
B19999,1120,G467,Electronics
B13529,2016,B0453,Electronics
B29792,6080,D577,Beauty
D353,3168,E693,Clothing & Accessories
H3713,604.5,F783,Collectibles
I7285,633.5,B0412,Beauty
F3942,508.5,B0170,Furniture
I5801,1110.5,C874,Furniture
B06267,4176,C690,Garden & Outdoors
B07641,14035,D812,Beauty
D5001,2377.5,G822,Collectibles
B0163,1327.5,I062,Garden & Outdoors
C8983,1149,H977,Apps & Games
B18265,1888,G710,Collectibles
F210,704,G641,Baby
B29591,538.5,G648,Books
E5230,412.5,D581,Collectibles
C5463,1564.5,F622,Furniture
F2563,1584,J512,Furniture
I1483,310,D753,Books
J1248,339,E534,Collectibles
C760,9158,F432,Collectibles
G1635,4454,J041,Apps & Games
I7152,2764.5,F276,Garden & Outdoors
F7869,192,G911,Apps & Games
B23128,508.5,H284,Computers & Accessories
J8960,249.5,B69,Collectibles
H1141,832,D137,Garden & Outdoors
C0522,45728,J939,Books
B2605,3872,B536,Baby
G0733,6368,F282,Books
B16501,220.5,J495,Clothing & Accessories
D8548,671,D766,Apps & Games
B25186,6368,J864,Garden & Outdoors
E3210,540.5,E796,Electronics
G6821,1923.5,D462,Apps & Games
D6959,10464,B0083,Furniture
J9898,2080,G958,Computers & Accessories
F2193,1449.5,J652,Baby
B3109,16531,G503,Computers & Accessories
B04458,691,B395,Apps & Games
I6272,3641.5,I121,Beauty
I6542,5746.5,C504,Apps & Games
I745,96000,C874,Books
B11570,18688,G127,Beauty
B09852,1177.5,B0171,Furniture
G4980,320,G844,Garden & Outdoors
B14890,4224,B979,Computers & Accessories
B2314,432,D58,Collectibles
D7744,1120,B0509,Computers & Accessories
H3629,4768,F164,Collectibles
I2828,21452.5,E133,Garden & Outdoors
D8721,672,H701,Computers & Accessories
H4354,144,G371,Garden & Outdoors
E2617,432,D800,Garden & Outdoors
E2789,8448,C874,Clothing & Accessories
C4099,7153.5,B405,Computers & Accessories
B25677,2181,I428,Electronics
E3176,1612.5,F622,Collectibles
I807,608,I207,Garden & Outdoors
C4503,844.5,B694,Computers & Accessories
G5694,1728,B0226,Books
G5787,144,D999,Computers & Accessories
H6318,192,C994,Collectibles
G2004,216,B673,Baby
B11083,2010,C874,Garden & Outdoors
B26725,320,D125,Baby
J1431,427,I177,Baby
G439,768,G815,Furniture
D3896,4128,G844,Garden & Outdoors
D6283,7808,J015,Garden & Outdoors
J7360,9849.5,D772,Collectibles
C1094,18057.5,J213,Collectibles
I5627,441.5,F773,Baby
D1869,3168,F420,Clothing & Accessories
D2262,1568,B0264,Beauty
B20373,478.5,C159,Beauty
B20582,2275,I323,Baby
B4585,838,I445,Books
D2054,320,I089,Books
B03632,1793.5,G778,Electronics
B23149,4680,F276,Furniture
B32265,496,H775,Furniture
I2971,444.5,G682,Baby
E25,512.5,E524,Furniture
C7029,3889.5,J789,Electronics
F0725,2864,H930,Electronics
F331,576,I162,Electronics
J9019,7808,I064,Collectibles
G9312,243,D765,Garden & Outdoors
H0626,2208,C844,Garden & Outdoors
J124,13693,G260,Apps & Games
E5630,319,D248,Apps & Games
B13513,34.5,C874,Electronics
J1830,380.5,C687,Garden & Outdoors
I2774,704,C751,Garden & Outdoors
E2536,12448,F164,Apps & Games
E8966,5408,F164,Books
H5478,176,H948,Beauty
I8989,15504,G347,Computers & Accessories
I8952,2352,F976,Computers & Accessories
G4542,9408,E929,Baby
G6174,1235,H85,Garden & Outdoors
J4060,7534,J234,Apps & Games
B29381,2888,G459,Electronics
D7327,2448,G364,Books
E2315,310,E070,Apps & Games
G5233,1433.5,C076,Computers & Accessories
G1669,5184,H509,Electronics
B11997,537.5,I506,Apps & Games
C4562,5408,B0083,Garden & Outdoors
D3502,835,B647,Clothing & Accessories
G0512,1505,E140,Apps & Games
B30102,835,F611,Electronics
B09601,240.5,H65,Apps & Games
E6862,1593.5,D442,Electronics
B03430,896,J879,Apps & Games
G075,550,E371,Baby
B18070,1248,H729,Collectibles
G6711,387,F455,Electronics
I3117,11232,H63,Collectibles
C5010,569.5,C176,Electronics
B25137,156.5,F300,Baby
B21698,208,I210,Baby
J7946,304,B0064,Clothing & Accessories
J4397,397,E524,Computers & Accessories
E250,16896,D874,Clothing & Accessories
E2911,1436.5,J023,Electronics
I3799,23856,G239,Collectibles
C4118,1626.5,J713,Apps & Games
E6715,412.5,E614,Books
B31366,544,F404,Collectibles
H7915,701.5,E297,Garden & Outdoors
F8379,5746.5,I44,Electronics
G6741,1124.5,E064,Clothing & Accessories
D3806,352,B0271,Garden & Outdoors
B31867,478.5,J839,Collectibles
B16787,261760,G108,Furniture
E2875,2896.5,D528,Baby
B09674,95616,E933,Computers & Accessories
B09482,1760,C09,Clothing & Accessories
D0177,22262,F259,Electronics
C0152,15795,B76,Garden & Outdoors
H1709,560,I506,Apps & Games
J5457,446,J195,Clothing & Accessories
D6209,409.5,J498,Baby
G2515,59200,C396,Books
G7591,2196,J774,Baby
B18153,672,I740,Apps & Games
F7959,20480,J172,Electronics
B00875,384,B669,Garden & Outdoors
F5802,3520,C725,Collectibles
B30557,6816,H92,Beauty
F0672,4803,G308,Furniture
J3822,700.5,C134,Beauty
B12691,464,H089,Furniture
J7046,455,E524,Collectibles
B25401,1248,F582,Electronics
H6958,104320,I537,Computers & Accessories
B9641,361.5,D800,Computers & Accessories
H38,640,G62,Baby
B22554,7008,G108,Furniture
I3127,1209.5,I118,Baby
D064,1382,G963,Collectibles
C5840,1052.5,G186,Garden & Outdoors
G6738,1248,C022,Beauty
I6970,1913.5,C106,Beauty
B05385,2027.5,B923,Furniture
B850,1319,F163,Collectibles
B19607,9411.5,E719,Books
B02761,4812,G357,Furniture
B22106,13088,G108,Baby
F3918,4640,G459,Garden & Outdoors
J6615,1725,H426,Baby
E0795,793.5,C106,Baby
G7534,1346.5,G648,Books
C615,70963,I416,Baby
J9851,576,B0457,Furniture
J473,441.5,C616,Electronics
F3436,5529.5,F036,Apps & Games
E9199,1660.5,B236,Furniture
G3894,112,F789,Books
E6224,2592,C192,Electronics
D0839,1763,D399,Garden & Outdoors
H4601,3200,J015,Apps & Games
I4832,29408,B943,Collectibles
J7170,1593.5,C106,Baby
H3042,2848,C09,Computers & Accessories
H7268,787,F622,Electronics
B26007,5228.5,B485,Clothing & Accessories
G6670,601.5,F765,Clothing & Accessories
G6009,9568,J619,Electronics
H6980,896,C415,Books
E3874,1185.5,I23,Beauty
E2627,2076.5,F653,Clothing & Accessories
G4292,409.5,E558,Apps & Games
B9942,537.5,J773,Computers & Accessories
B30652,3814,F164,Furniture
B05638,5956.5,E845,Computers & Accessories
B4572,305.5,C31,Clothing & Accessories
B1985,2016,D49,Garden & Outdoors
C15,3168,G827,Collectibles
C9913,896,J179,Beauty
B5643,492,C874,Garden & Outdoors
H2418,11456,F193,Apps & Games
B11136,700.5,B0489,Apps & Games
H4295,4705.5,J086,Apps & Games
B09209,348.5,F566,Apps & Games
H6018,336,J484,Books
C9227,233.5,J495,Clothing & Accessories
I8996,701,G978,Apps & Games
I3289,928,F176,Clothing & Accessories
C358,2000,F15,Books
J9169,1565,B76,Apps & Games
H465,1465.5,C592,Collectibles
D2216,3168,I189,Garden & Outdoors
J6843,858,D766,Apps & Games
J7887,2448,J65,Clothing & Accessories
B7265,59174,E22,Electronics
B23391,1596.5,G186,Furniture
B921,15206,J213,Collectibles
E2105,435,J597,Clothing & Accessories
D367,1280,E011,Garden & Outdoors
B18858,4705.5,J086,Furniture
F063,9600.5,G878,Books
F8202,12224,J959,Electronics
F0184,1596.5,J498,Collectibles
B6693,7033.5,D10,Baby
J169,368,B887,Collectibles
J1452,806,C874,Computers & Accessories
F6298,16000,G239,Electronics
B2550,2908.5,G702,Books
F183,2528,B0333,Furniture
F4087,1600,B421,Collectibles
D5632,4560,F493,Electronics
I3169,761.5,E20,Garden & Outdoors
B25558,960,C514,Beauty
D4956,1184,J32,Collectibles
F019,29568,C874,Books
B24215,518,J926,Beauty
B03685,4768,B919,Clothing & Accessories
J1147,4300.5,B0461,Beauty
C6877,230,C874,Clothing & Accessories
I6763,1824,B509,Garden & Outdoors
F1581,1728,B961,Apps & Games
E8157,3780.5,F036,Baby
F7292,2334.5,G963,Apps & Games
B1023,1689.5,I395,Beauty
G1551,2896,B0215,Garden & Outdoors
J0321,3384.5,I609,Beauty
H1275,345.5,C260,Beauty
F9395,220.5,C874,Books
D6248,16815,I915,Furniture
C7260,1641.5,J225,Collectibles
E4507,12160,J503,Baby
H7815,4032,E422,Computers & Accessories
B22630,336,E500,Furniture
B01293,1555,C174,Beauty
G2501,2688,E208,Computers & Accessories
B19966,1722,B0412,Apps & Games
I1755,409.5,C874,Collectibles
G2342,68,G364,Computers & Accessories
H2985,8035,B609,Books
B27594,14529.5,J174,Collectibles
F1708,9628.5,I765,Books
F1467,7648,B0097,Garden & Outdoors
G0812,8032,D642,Electronics
E078,1884.5,F282,Books
H8934,13792,E719,Electronics
B24920,13471,I310,Electronics
F3913,128,E244,Garden & Outdoors
F9204,1510,D634,Garden & Outdoors
B7971,8099,G113,Apps & Games
G6610,45120,G464,Computers & Accessories
H9951,656.5,E524,Furniture
B10296,224,I959,Clothing & Accessories
J8974,2614,E308,Furniture
E7016,499,F765,Garden & Outdoors
B13865,2172.5,G461,Beauty
F1038,505.5,D194,Apps & Games
D1147,8459,F036,Beauty
B28109,12160,C642,Collectibles
I6537,4480,B0224,Books
E2800,3577.5,E605,Garden & Outdoors
J9560,2848,J943,Garden & Outdoors
I5004,516.5,I932,Furniture
C2348,640,F404,Garden & Outdoors
B26471,1725,J658,Computers & Accessories
C3945,2528,J809,Electronics
B07075,537.5,B945,Beauty
E5870,1209.5,C742,Clothing & Accessories
B1156,2336,G077,Garden & Outdoors
H7957,1370.5,E484,Electronics
C2477,768,I251,Clothing & Accessories
D0383,522.5,G339,Furniture
F6049,956.5,B840,Baby
B11865,553.5,C231,Apps & Games
J8338,12128,F164,Baby
F3066,2364.5,G067,Beauty
G8121,1472,F853,Apps & Games
B3666,1852.5,C31,Garden & Outdoors
F9616,5920,B0333,Baby
J5768,10848,H551,Collectibles
E3345,1356.5,C553,Clothing & Accessories
B29330,4736,G823,Clothing & Accessories
C2098,2563,H284,Clothing & Accessories
C9273,2816,D279,Garden & Outdoors
G0547,44225,B270,Computers & Accessories
B07980,829,E524,Apps & Games
B18278,153.5,E476,Apps & Games
D3699,444.5,H03,Books
F2017,633.5,H85,Books
D069,720,F622,Garden & Outdoors
H4164,12571,C874,Beauty
B02191,508.5,E999,Furniture
H9260,208,B421,Collectibles
J1870,3916.5,G207,Electronics
B4073,1692.5,B732,Computers & Accessories
B25152,3404.5,C607,Clothing & Accessories
I3763,4752,G53,Clothing & Accessories
H4606,3136,I247,Furniture
B2690,281.5,D055,Collectibles
J6582,316.5,C003,Clothing & Accessories
I5176,16265.5,J871,Clothing & Accessories
B06014,1144,C391,Beauty
B05170,560,J799,Computers & Accessories
B7954,921.5,F622,Clothing & Accessories
D102,704,B595,Electronics
B30310,7360,F622,Baby
B19222,10304,C874,Electronics
H6396,828.5,C212,Collectibles
J6522,1321.5,I527,Clothing & Accessories
B3270,1722,H791,Beauty
H8520,271,H071,Collectibles
F6497,9437,E719,Clothing & Accessories
B13676,15008,C874,Apps & Games
E7001,3865.5,E204,Books
D2652,288,C287,Computers & Accessories
G6315,1132.5,H735,Collectibles
B23854,320,D646,Clothing & Accessories
I2468,281.5,D646,Collectibles
B06998,860.5,G117,Collectibles
B10944,800,F444,Garden & Outdoors
F4264,27596.5,E719,Electronics
D8851,57.5,J839,Electronics
C3100,14952,I765,Beauty
B24269,1024,B0497,Computers & Accessories
G1123,6537.5,B397,Beauty
E538,5836.5,F036,Furniture
I5842,499,J495,Collectibles
B2155,6432,E049,Clothing & Accessories
I5705,10720,G932,Collectibles
I3879,80,D151,Books
B18152,3776,C475,Computers & Accessories
B02022,9357,B405,Collectibles
G8805,2560,F63,Collectibles
B7904,1241.5,J498,Electronics
H0360,455,E524,Baby
B09105,4461.5,J209,Furniture
B11114,960,B194,Furniture
H8494,313.5,E528,Computers & Accessories
I9313,3715,E03,Garden & Outdoors
D256,704,G09,Garden & Outdoors
F5349,2592,G980,Furniture
D7788,896,C861,Electronics
G9088,113372.5,G867,Electronics
B05559,455.5,C210,Computers & Accessories
B08675,714,B431,Baby
B13448,680.5,J77,Beauty
I5952,1273.5,G239,Beauty
E9760,640,D125,Clothing & Accessories
E5443,1273.5,D442,Electronics
B12479,1018.5,F783,Baby
C1284,800,E371,Apps & Games
B2093,928,G121,Garden & Outdoors
B25680,4128,G330,Garden & Outdoors
F5325,860.5,F718,Collectibles
F6117,220.5,D055,Computers & Accessories
I5405,364.5,I579,Garden & Outdoors
C5241,1049.5,G371,Garden & Outdoors
B5653,1600,H312,Beauty
G1929,18888,J174,Computers & Accessories
D4620,2695.5,D265,Garden & Outdoors
H3797,153.5,C31,Furniture
B21073,2246,H73,Electronics
G4746,50836.5,E328,Collectibles
B13589,1337.5,C611,Books
H6895,2096.5,B431,Baby
H0935,1024,B840,Computers & Accessories
B24515,5683,J259,Baby
J5416,3058.5,D685,Furniture
C2083,1152,B961,Collectibles
B10660,7680,F161,Computers & Accessories
E5685,505.5,C31,Apps & Games
G8476,316.5,B595,Books
B3507,220.5,B308,Apps & Games
B25437,1664,C21,Computers & Accessories
B27240,960,H351,Furniture
G5102,1568,B0025,Collectibles
D7753,64448,C577,Beauty
B25649,1248,E824,Apps & Games
B25609,50768,B0331,Collectibles
I5313,455,E524,Clothing & Accessories
H9071,1185.5,J16,Collectibles
D6653,34720,B845,Apps & Games
D9684,448.5,C874,Books
F8667,11843.5,E328,Books
B28247,1056,E93,Computers & Accessories
J0546,4966,E605,Garden & Outdoors
C2276,35104,G922,Garden & Outdoors
B25567,44256,J344,Apps & Games
F0228,2560,J125,Baby
C7300,1888,C923,Garden & Outdoors
J8906,736,F622,Baby
G8244,893.5,I420,Electronics
D3732,1113.5,I131,Clothing & Accessories
B02668,1280,C827,Electronics
B22543,2380.5,E23,Electronics
J2306,416,J45,Clothing & Accessories
J4307,9280,F536,Electronics
B05674,5356.5,B485,Apps & Games
J5171,764.5,E628,Clothing & Accessories
B00458,2644.5,D399,Clothing & Accessories
B25351,947.5,C212,Beauty
G7676,892.5,C159,Computers & Accessories
I0960,352,H312,Computers & Accessories
I3925,953.5,H791,Garden & Outdoors
F0492,1167,G963,Collectibles
J9764,70329,F403,Beauty
J2060,11776,J015,Electronics
J6822,688,C874,Books
E7145,624,B130,Books
E83,2124.5,I083,Electronics
G7490,96,F361,Electronics
B27964,1376,D646,Clothing & Accessories
C0540,1318,F420,Beauty
D2423,25824,J015,Books
H897,201.5,B0316,Apps & Games
B08701,716.5,J697,Baby
E9876,8632.5,C738,Books
B08180,540.5,H03,Beauty
B30752,642.5,G468,Garden & Outdoors
B01750,1593.5,B0412,Clothing & Accessories
D0786,3283,F814,Clothing & Accessories
F7183,285,E188,Furniture
J8745,1216,H361,Apps & Games
F1682,921.5,F765,Collectibles
I6834,1126,H738,Apps & Games
B12601,1119,J77,Furniture
B21813,16262,I310,Furniture
B32849,2544,E998,Beauty
C7038,33152,E719,Apps & Games
B17111,12616,J980,Collectibles
I6817,2877,I221,Electronics
G1593,560,H123,Collectibles
D4623,6048,B919,Furniture
B4096,60739,G005,Beauty
C7369,45411.5,D184,Apps & Games
B14108,1984,D048,Clothing & Accessories
I4911,1596,B592,Electronics
D8943,753.5,D32,Apps & Games
B00949,800.5,E524,Apps & Games
J1862,1568,E227,Furniture
B2242,14069,I310,Electronics
D088,2246,B961,Apps & Games
B15204,8320,J202,Garden & Outdoors
D6917,1987,J225,Electronics
C8661,528,F252,Beauty
I8357,1152,J959,Books
I4040,3317.5,G547,Baby
B31158,2940.5,J247,Electronics
E1976,240,F765,Computers & Accessories
I6078,8418,B0349,Collectibles
B09473,4928,B617,Clothing & Accessories
B00113,12992,B0340,Garden & Outdoors
I46,448,C874,Computers & Accessories
I879,633.5,H85,Beauty
C5757,3168,G827,Furniture
B07992,640,J926,Baby
B9872,124.5,E832,Garden & Outdoors
B29161,156.5,B0170,Electronics
E1915,15670,J980,Beauty
C7579,1280,G295,Baby
B07010,368.5,E926,Computers & Accessories
D6993,18880,F164,Computers & Accessories
H5481,2376,G37,Furniture
B07517,925,D323,Baby
B28541,473.5,C231,Electronics
D3044,1267,J881,Computers & Accessories
B19282,1276.5,H91,Beauty
B00223,52096,I052,Apps & Games
G3638,10800,F091,Apps & Games
B04924,1353.5,B0453,Electronics
B09111,3680,I247,Garden & Outdoors
I8115,1273.5,J29,Computers & Accessories
G9719,5017.5,I064,Garden & Outdoors
B8665,2150,I579,Clothing & Accessories
C9353,1273.5,I374,Apps & Games
B09342,1793.5,C874,Computers & Accessories
B13862,7360,G932,Clothing & Accessories
I9410,1888,E841,Furniture
F0436,358,H616,Furniture
G785,2435,J77,Beauty
B9732,704,G641,Beauty
I2230,860.5,E724,Apps & Games
B30529,828.5,I18,Clothing & Accessories
B14629,1318,J474,Books
J0455,555.5,E057,Clothing & Accessories
I3500,793.5,C874,Baby
B372,1468.5,E605,Garden & Outdoors
B27806,5408,F887,Collectibles
I7505,313.5,B0412,Books
F237,4128,I527,Beauty
G6924,48840,G330,Collectibles
H3386,896,C719,Apps & Games
I1065,995,F609,Clothing & Accessories
D747,21840,E742,Garden & Outdoors
G6773,124,D606,Garden & Outdoors
B24893,720,H851,Electronics
B9711,192,B457,Collectibles
H5196,441.5,F765,Books
E948,47296,D642,Books
H458,21146,E882,Baby
C1307,2236.5,E936,Baby
B5313,34880,H470,Books
C316,547,C874,Collectibles
C0105,1593.5,C106,Books
E6631,14368,E962,Collectibles
B9945,13888,J015,Books
D6747,316.5,B658,Computers & Accessories
G8543,156.5,H854,Books
H8808,396.5,I538,Baby
D930,10496,J172,Clothing & Accessories
C3803,674.5,C835,Apps & Games
J2908,109,E850,Electronics
C027,1248,J035,Clothing & Accessories
B01480,9922,B0099,Clothing & Accessories
B09519,662,F622,Electronics
I3653,25440,B0333,Clothing & Accessories
G285,416,D991,Beauty
B26575,403,H936,Furniture
C9914,98.5,C159,Garden & Outdoors
B10495,9187,C751,Books
H7680,4054,G353,Clothing & Accessories
E3169,323.5,G648,Garden & Outdoors
F8584,11591,I310,Books
J3523,15008,C844,Apps & Games
F4186,881.5,C874,Books
D3903,1344,C466,Electronics
D7530,18944,J174,Furniture
B5838,3046,C504,Collectibles
C88,944.5,B431,Furniture
B25633,864,F609,Furniture
B28264,41.5,I351,Computers & Accessories
B10021,917.5,B0162,Collectibles
F8934,1212.5,F653,Collectibles
I9599,441.5,D072,Electronics
H601,198,B655,Collectibles
I0419,4144,B207,Clothing & Accessories
I6631,1849.5,B431,Books
I0712,2528,B0199,Electronics
F0953,59360,G239,Furniture
J9984,380.5,J247,Beauty
B18552,836,C874,Garden & Outdoors
I400,1884.5,C457,Baby
E8992,921.5,E084,Books
E2202,3456,J834,Baby
C1107,1825.5,C277,Furniture
B3121,1604.5,I437,Clothing & Accessories
J7355,1376,C132,Clothing & Accessories
G7215,1740.5,F107,Beauty
G270,1104,G641,Garden & Outdoors
H9661,1293,G369,Collectibles
B18476,1120,J475,Apps & Games
E7961,1296,J546,Electronics
B12714,2496,E757,Garden & Outdoors
B07029,8608,I189,Garden & Outdoors
