id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
33971,11/15/2020 16:42,android,G49562,E3015,D2153,linkedin
34013,11/15/2020 16:43,android,G49562,E3015,D2153,google
34023,11/15/2020 16:43,android,G49562,E3015,D2153,Youtube
33839,11/15/2020 16:39,android,G49562,E3015,G5969,google
37428,11/15/2020 18:04,android,G4961,B4868,B06866,FACEBOOK
48830,11/15/2020 21:20,android,G49644,E9577,B0379,facebook
49878,11/15/2020 21:37,android,G49644,E9577,B04673,GOOGLE
48678,11/15/2020 21:17,android,G49644,E9577,B13763,google
49755,11/15/2020 21:35,android,G49644,E9577,B15363,YOUTUBE
49556,11/15/2020 21:32,android,G49644,E9577,B9963,YOUTUBE
48986,11/15/2020 21:22,android,G49644,E9577,I9373,google
12258,11/15/2020 8:31,android,G49676,B1140,B0379,FACEBOOK
16643,11/15/2020 10:00,android,G49691,D8303,B00477,LinkedIn
16979,11/15/2020 10:05,android,G49691,D8303,F5880,google
16426,11/15/2020 9:56,android,G49691,D8303,H292,LinkedIn
17030,11/15/2020 10:06,android,G49691,D8303,J383,YOUTUBE
25995,11/15/2020 13:36,android,G49709,H8618,B3552,GOOGLE
44249,11/15/2020 20:09,android,G49873,H1952,E3997,Youtube
28306,11/15/2020 14:35,android,G49876,G9987,E5690,youtube
28575,11/15/2020 14:42,android,G49876,G9987,E5690,YOUTUBE
19440,11/15/2020 10:53,android,G49903,C1938,F0846,google
19488,11/15/2020 10:54,android,G49903,C1938,I0292,LinkedIn
36160,11/15/2020 17:34,android,G49926,J090,B1871,LinkedIn
26229,11/15/2020 13:42,android,G49964,H5675,B1986,linkedin
26357,11/15/2020 13:45,android,G49964,H5675,D1143,FACEBOOK
25906,11/15/2020 13:34,android,G49964,H5675,F9680,Google
26326,11/15/2020 13:44,android,G49964,H5675,I860,FACEBOOK
38834,11/15/2020 18:29,android,G50017,D172,D0952,linkedin
11185,11/15/2020 8:02,android,G50119,J155,F3933,LinkedIn
10938,11/15/2020 7:56,android,G50119,J155,G5275,FACEBOOK
11247,11/15/2020 8:03,android,G50119,J155,G5275,facebook
10601,11/15/2020 7:46,android,G50240,B0276,H2901,YOUTUBE
31335,11/15/2020 15:43,android,G5028,F2323,B21465,FACEBOOK
31490,11/15/2020 15:46,android,G5028,F2323,B21465,YOUTUBE
31276,11/15/2020 15:42,android,G5028,F2323,B27603,GOOGLE
42604,11/15/2020 19:40,android,G50384,D1818,J5249,Google
49728,11/15/2020 21:35,android,G50437,F9938,B10254,YOUTUBE
49775,11/15/2020 21:36,android,G50437,F9938,H81,facebook
44604,11/15/2020 20:16,android,G5059,D4409,H8467,google
8758,11/15/2020 6:42,android,G50902,E6825,B18262,LinkedIn
8780,11/15/2020 6:43,android,G50902,E6825,B18262,YOUTUBE
8751,11/15/2020 6:42,android,G50902,E6825,C7894,GOOGLE
8699,11/15/2020 6:40,android,G50902,E6825,H1574,google
8735,11/15/2020 6:42,android,G50902,E6825,J240,FACEBOOK
8769,11/15/2020 6:43,android,G50902,E6825,J240,Google
9488,11/15/2020 7:11,android,G50949,G7918,I9057,linkedin
3662,11/15/2020 1:05,android,G50959,B506,B14129,Google
3516,11/15/2020 1:02,android,G50959,B506,E677,LinkedIn
3703,11/15/2020 1:06,android,G50959,B506,E677,FACEBOOK
3456,11/15/2020 1:00,android,G50959,B506,I3050,FACEBOOK
3679,11/15/2020 1:06,android,G50959,B506,I3050,LinkedIn
47727,11/15/2020 21:04,android,G50990,B7292,F2741,youtube
47618,11/15/2020 21:03,android,G50990,B7292,G2014,GOOGLE
37942,11/15/2020 18:12,android,G51,C6287,B06866,google
23172,11/15/2020 12:16,android,G51010,F1537,B05944,Google
13460,11/15/2020 8:58,android,G51016,F6822,D3219,linkedin
13586,11/15/2020 9:01,android,G51016,F6822,I0661,google
13497,11/15/2020 8:59,android,G51016,F6822,I2476,YOUTUBE
32218,11/15/2020 16:00,android,G51217,F2382,D5963,facebook
32438,11/15/2020 16:04,android,G51217,F2382,D5963,Google
32465,11/15/2020 16:05,android,G51217,F2382,H0965,GOOGLE
34893,11/15/2020 17:04,android,G51291,F2870,B02837,google
35350,11/15/2020 17:16,android,G51291,F2870,C6512,LinkedIn
35358,11/15/2020 17:16,android,G51291,F2870,G0778,youtube
35221,11/15/2020 17:13,android,G51291,F2870,G4561,google
35554,11/15/2020 17:20,android,G51291,F2870,J932,Google
35598,11/15/2020 17:21,android,G51291,F2870,J932,Youtube
21688,11/15/2020 11:43,android,G51318,G8533,I6831,YOUTUBE
17092,11/15/2020 10:07,android,G51365,E5983,B0379,Youtube
17212,11/15/2020 10:09,android,G51365,E5983,G198,YOUTUBE
23447,11/15/2020 12:24,android,G51391,C9445,B27615,facebook
22581,11/15/2020 12:01,android,G51391,C9445,H55,FACEBOOK
14165,11/15/2020 9:12,android,G51404,D7339,C9726,LinkedIn
49639,11/15/2020 21:33,android,G51438,F7066,B2423,GOOGLE
23594,11/15/2020 12:28,android,G51443,B1670,B4613,linkedin
6978,11/15/2020 4:29,android,G51444,H3725,B6239,google
6939,11/15/2020 4:24,android,G51444,H3725,H4195,linkedin
40138,11/15/2020 18:57,android,G51451,B6908,B0379,linkedin
40310,11/15/2020 19:01,android,G51451,B6908,B0379,Youtube
40126,11/15/2020 18:57,android,G51451,B6908,I9373,LinkedIn
40227,11/15/2020 18:59,android,G51451,B6908,I9373,GOOGLE
26767,11/15/2020 13:55,android,G51459,B1847,B20017,google
26663,11/15/2020 13:52,android,G51459,B1847,I9577,Youtube
26788,11/15/2020 13:55,android,G51459,B1847,I9577,LinkedIn
36073,11/15/2020 17:32,android,G51461,B1352,B13905,YOUTUBE
37588,11/15/2020 18:06,android,G51466,B9066,B06866,GOOGLE
44545,11/15/2020 20:15,android,G51685,C647,C1974,Google
13693,11/15/2020 9:03,android,G5169,H8825,B03394,facebook
17996,11/15/2020 10:22,android,G51722,B4217,B10662,facebook
15831,11/15/2020 9:45,android,G51727,H9867,D3219,youtube
46084,11/15/2020 20:42,android,G51781,F8750,I3993,Youtube
22780,11/15/2020 12:06,android,G51783,I4152,B24743,google
22866,11/15/2020 12:08,android,G51783,I4152,J689,youtube
9069,11/15/2020 6:55,android,G51853,B8231,J3947,Google
20746,11/15/2020 11:21,android,G51883,E5599,B751,linkedin
20753,11/15/2020 11:21,android,G51883,E5599,B751,youtube
34226,11/15/2020 16:48,android,G5205,C3775,H2955,YOUTUBE
36021,11/15/2020 17:31,android,G52096,G813,B1986,LinkedIn
31658,11/15/2020 15:49,android,G52144,F1016,B11376,YOUTUBE
31904,11/15/2020 15:54,android,G52144,F1016,B11376,FACEBOOK
31436,11/15/2020 15:45,android,G52144,F1016,I9727,youtube
12187,11/15/2020 8:29,android,G52157,H9535,D9126,YOUTUBE
12000,11/15/2020 8:24,android,G52157,H9535,F8320,LinkedIn
12146,11/15/2020 8:28,android,G52157,H9535,F8320,facebook
12177,11/15/2020 8:29,android,G52157,H9535,F8320,facebook
22774,11/15/2020 12:05,android,G52358,C5847,F1227,google
42164,11/15/2020 19:34,android,G52395,C3463,B13763,YOUTUBE
8226,11/15/2020 6:19,android,G52472,J1967,B27900,facebook
8438,11/15/2020 6:30,android,G52472,J1967,B27900,Youtube
8416,11/15/2020 6:29,android,G52472,J1967,H5414,FACEBOOK
24169,11/15/2020 12:45,android,G52499,B9005,F0856,Youtube
24249,11/15/2020 12:47,android,G52499,B9005,F0856,facebook
12087,11/15/2020 8:26,android,G52532,E5059,H5754,Youtube
32429,11/15/2020 16:04,android,G52563,I0676,B5028,Youtube
32488,11/15/2020 16:05,android,G52563,I0676,B5028,facebook
32581,11/15/2020 16:08,android,G52563,I0676,B5028,YOUTUBE
33349,11/15/2020 16:28,android,G52563,I0676,J415,GOOGLE
46619,11/15/2020 20:50,android,G5257,I9691,B01300,linkedin
45731,11/15/2020 20:37,android,G5257,I9691,B23109,GOOGLE
45560,11/15/2020 20:34,android,G5257,I9691,G0572,Youtube
46826,11/15/2020 20:53,android,G5257,I9691,G7649,YOUTUBE
46767,11/15/2020 20:52,android,G5257,I9691,G9766,Google
45376,11/15/2020 20:31,android,G5257,I9691,H1978,facebook
46819,11/15/2020 20:53,android,G5257,I9691,H1978,FACEBOOK
45821,11/15/2020 20:38,android,G5257,I9691,I7080,LinkedIn
42094,11/15/2020 19:33,android,G52706,B9051,B13763,Youtube
48709,11/15/2020 21:18,android,G52841,C2297,B0900,YOUTUBE
48945,11/15/2020 21:21,android,G52841,C2297,C7429,FACEBOOK
48703,11/15/2020 21:18,android,G52841,C2297,D0577,google
49002,11/15/2020 21:22,android,G52841,C2297,D23,GOOGLE
48822,11/15/2020 21:19,android,G52841,C2297,D7947,Youtube
48759,11/15/2020 21:19,android,G52841,C2297,H6878,facebook
19585,11/15/2020 10:56,android,G5289,I3549,B22657,YOUTUBE
20086,11/15/2020 11:06,android,G5289,I3549,B22657,youtube
19841,11/15/2020 11:01,android,G5289,I3549,D2475,youtube
44363,11/15/2020 20:11,android,G52917,H8018,B20699,FACEBOOK
44472,11/15/2020 20:13,android,G52917,H8018,B20699,facebook
44102,11/15/2020 20:06,android,G52917,H8018,H1406,google
44330,11/15/2020 20:11,android,G52917,H8018,H1406,facebook
44368,11/15/2020 20:11,android,G52917,H8018,H1406,Google
44378,11/15/2020 20:12,android,G52917,H8018,H1406,facebook
44605,11/15/2020 20:16,android,G52917,H8018,H1406,LinkedIn
44643,11/15/2020 20:17,android,G52917,H8018,H1406,Youtube
13603,11/15/2020 9:01,android,G53037,I540,B0903,YOUTUBE
13708,11/15/2020 9:04,android,G53037,I540,B12256,LinkedIn
13718,11/15/2020 9:04,android,G53037,I540,I1530,YOUTUBE
10106,11/15/2020 7:29,android,G53146,F4617,I9727,LinkedIn
28519,11/15/2020 14:41,android,G53149,I8626,B10399,linkedin
28520,11/15/2020 14:41,android,G53149,I8626,B10662,FACEBOOK
28369,11/15/2020 14:37,android,G53149,I8626,B30934,google
42918,11/15/2020 19:44,android,G53208,E7900,B16576,google
42923,11/15/2020 19:45,android,G53208,E7900,G0242,YOUTUBE
45988,11/15/2020 20:41,android,G53227,I6588,B13763,YOUTUBE
46108,11/15/2020 20:43,android,G53227,I6588,B13763,GOOGLE
46046,11/15/2020 20:42,android,G53227,I6588,H5950,YOUTUBE
13360,11/15/2020 8:56,android,G53286,D5570,C1931,GOOGLE
23219,11/15/2020 12:17,android,G53312,D15,B10662,google
23353,11/15/2020 12:21,android,G53312,D15,B10662,Google
23448,11/15/2020 12:24,android,G53312,D15,B10662,YOUTUBE
41637,11/15/2020 19:25,android,G53317,H8677,B13763,youtube
42955,11/15/2020 19:45,android,G53488,F7000,B13763,facebook
37451,11/15/2020 18:04,android,G53503,H2135,B04375,google
37320,11/15/2020 18:02,android,G53503,H2135,I2236,facebook
47778,11/15/2020 21:05,android,G53586,F827,H0869,LinkedIn
4194,11/15/2020 1:20,android,G53594,E3350,J6517,Youtube
16910,11/15/2020 10:04,android,G53632,G4860,B0379,YOUTUBE
16978,11/15/2020 10:05,android,G53632,G4860,C8187,Youtube
16825,11/15/2020 10:03,android,G53632,G4860,H3972,google
21883,11/15/2020 11:46,android,G53799,G7176,B0379,youtube
22059,11/15/2020 11:50,android,G53799,G7176,B0379,facebook
21696,11/15/2020 11:43,android,G53799,G7176,B27603,facebook
21733,11/15/2020 11:43,android,G53799,G7176,B27603,youtube
23255,11/15/2020 12:18,android,G53799,G7176,C1137,GOOGLE
35845,11/15/2020 17:27,android,G53915,H5232,B10374,LinkedIn
35703,11/15/2020 17:23,android,G53915,H5232,C0179,youtube
35470,11/15/2020 17:18,android,G53915,H5232,F383,GOOGLE
35235,11/15/2020 17:13,android,G53915,H5232,H1,Youtube
35439,11/15/2020 17:17,android,G53915,H5232,J9955,facebook
49864,11/15/2020 21:37,android,G5393,F4852,C6970,facebook
49892,11/15/2020 21:37,android,G5393,F4852,C6970,linkedin
49561,11/15/2020 21:32,android,G5393,F4852,G6172,google
8246,11/15/2020 6:20,android,G54100,H3016,D9095,GOOGLE
36847,11/15/2020 17:52,android,G54173,G539,I1394,facebook
37017,11/15/2020 17:56,android,G54173,G539,J9270,YOUTUBE
37090,11/15/2020 17:57,android,G54173,G539,J9270,google
37190,11/15/2020 17:59,android,G54173,G539,J9270,linkedin
24072,11/15/2020 12:41,android,G54215,H1231,E035,linkedin
11017,11/15/2020 7:58,android,G54271,D6635,C9587,Youtube
10919,11/15/2020 7:56,android,G54271,D6635,H5754,YOUTUBE
46232,11/15/2020 20:44,android,G54340,G5169,H5637,google
46255,11/15/2020 20:45,android,G54340,G5169,H5637,FACEBOOK
36216,11/15/2020 17:35,android,G54409,E5349,D9606,YOUTUBE
45891,11/15/2020 20:39,android,G54420,F715,B13763,LinkedIn
21378,11/15/2020 11:35,android,G54473,G0495,B11899,YOUTUBE
20236,11/15/2020 11:09,android,G54473,G0495,B646,Youtube
20398,11/15/2020 11:13,android,G54473,G0495,B646,youtube
20463,11/15/2020 11:14,android,G54473,G0495,B646,LinkedIn
21400,11/15/2020 11:36,android,G54473,G0495,B646,facebook
20287,11/15/2020 11:10,android,G54473,G0495,B6967,YOUTUBE
20541,11/15/2020 11:16,android,G54473,G0495,B6967,facebook
20548,11/15/2020 11:16,android,G54473,G0495,B6967,facebook
21479,11/15/2020 11:38,android,G54473,G0495,C0383,facebook
20302,11/15/2020 11:11,android,G54473,G0495,D1359,Google
21440,11/15/2020 11:37,android,G54473,G0495,D9479,LinkedIn
20465,11/15/2020 11:14,android,G54473,G0495,E6933,Youtube
20211,11/15/2020 11:09,android,G54473,G0495,E8866,facebook
20505,11/15/2020 11:15,android,G54473,G0495,G8548,facebook
20334,11/15/2020 11:12,android,G54473,G0495,H4978,Youtube
20347,11/15/2020 11:12,android,G54473,G0495,I0807,google
20099,11/15/2020 11:06,android,G54473,G0495,I4704,google
20133,11/15/2020 11:07,android,G54473,G0495,I4704,FACEBOOK
21446,11/15/2020 11:37,android,G54473,G0495,J2200,facebook
21507,11/15/2020 11:38,android,G54473,G0495,J2200,Youtube
20159,11/15/2020 11:08,android,G54529,I29,F2683,GOOGLE
22115,11/15/2020 11:51,android,G54568,E3664,E2730,YOUTUBE
12819,11/15/2020 8:44,android,G54570,E0646,G8444,FACEBOOK
3909,11/15/2020 1:12,android,G54579,F3432,B03502,LinkedIn
4359,11/15/2020 1:25,android,G54579,F3432,B03502,Google
4126,11/15/2020 1:18,android,G54579,F3432,B09353,youtube
4321,11/15/2020 1:24,android,G54579,F3432,D1143,facebook
4380,11/15/2020 1:26,android,G54579,F3432,E233,Google
3960,11/15/2020 1:14,android,G54579,F3432,I860,YOUTUBE
10552,11/15/2020 7:45,android,G54699,C5842,B00340,Youtube
10712,11/15/2020 7:50,android,G54699,C5842,B00340,FACEBOOK
10721,11/15/2020 7:50,android,G54699,C5842,B00340,linkedin
10315,11/15/2020 7:36,android,G54699,C5842,B15844,linkedin
10397,11/15/2020 7:39,android,G54699,C5842,B15844,GOOGLE
11150,11/15/2020 8:01,android,G54699,C5842,B19085,LinkedIn
10158,11/15/2020 7:31,android,G54699,C5842,D2975,youtube
10339,11/15/2020 7:37,android,G54699,C5842,D2975,LinkedIn
10447,11/15/2020 7:41,android,G54699,C5842,D2975,LinkedIn
11259,11/15/2020 8:03,android,G54699,C5842,F9063,FACEBOOK
10563,11/15/2020 7:45,android,G54699,C5842,H4035,LinkedIn
10588,11/15/2020 7:46,android,G54699,C5842,I2257,YOUTUBE
10707,11/15/2020 7:50,android,G54699,C5842,I2257,linkedin
10060,11/15/2020 7:27,android,G54699,C5842,I9057,YOUTUBE
25909,11/15/2020 13:34,android,G54749,D1251,B9148,facebook
31728,11/15/2020 15:50,android,G54755,I5265,B22256,GOOGLE
43699,11/15/2020 19:58,android,G54807,F9406,C9402,Youtube
19444,11/15/2020 10:53,android,G5481,D9922,B0379,linkedin
623015,11/25/2020 20:00,iphone,G54818,H6722,F0222,YOUTUBE
622894,11/25/2020 19:59,iphone,G54818,H6722,H9527,Google
9997,11/15/2020 7:25,android,G54838,D9469,I2476,google
38863,11/15/2020 18:30,android,G54887,B8875,C2064,LinkedIn
38881,11/15/2020 18:30,android,G54887,B8875,C5346,YOUTUBE
38824,11/15/2020 18:29,android,G54887,B8875,G0603,google
75,11/15/2020 0:00,android,G54916,B6433,B11506,youtube
400,11/15/2020 0:05,android,G54916,B6433,B9489,LinkedIn
152,11/15/2020 0:01,android,G54916,B6433,D1301,facebook
256,11/15/2020 0:03,android,G54916,B6433,I3050,GOOGLE
49173,11/15/2020 21:25,android,G54977,D8736,B13763,youtube
13529,11/15/2020 9:00,android,G54978,B1504,F0747,Youtube
24099,11/15/2020 12:42,android,G5515,F8663,F2760,youtube
481,11/15/2020 0:06,android,G55177,B7700,I860,youtube
39755,11/15/2020 18:49,android,G55205,D6996,B06866,Youtube
45635,11/15/2020 20:35,android,G55248,H6996,E0001,FACEBOOK
31104,11/15/2020 15:39,android,G55307,B4036,E4686,GOOGLE
30003,11/15/2020 15:15,android,G5532,E5562,I6831,linkedin
15510,11/15/2020 9:38,android,G5536,F5271,B0379,google
16493,11/15/2020 9:57,android,G5536,F5271,J2261,YOUTUBE
49845,11/15/2020 21:37,android,G55455,H0310,B32029,Google
49922,11/15/2020 21:38,android,G55455,H0310,E7337,Youtube
49849,11/15/2020 21:37,android,G55455,H0310,G3773,YOUTUBE
49801,11/15/2020 21:36,android,G55455,H0310,J8567,google
20981,11/15/2020 11:27,android,G55585,I8121,B09011,LinkedIn
21164,11/15/2020 11:30,android,G55585,I8121,H110,Google
21147,11/15/2020 11:30,android,G55585,I8121,H6895,facebook
21092,11/15/2020 11:29,android,G55585,I8121,J8921,google
42272,11/15/2020 19:36,android,G55686,G998,D500,GOOGLE
42395,11/15/2020 19:37,android,G55686,G998,D500,Youtube
30878,11/15/2020 15:35,android,G55697,F9298,B05243,YOUTUBE
31300,11/15/2020 15:42,android,G55697,F9298,B14702,Google
31306,11/15/2020 15:42,android,G55697,F9298,B14702,GOOGLE
31594,11/15/2020 15:47,android,G55697,F9298,B20897,Youtube
31482,11/15/2020 15:45,android,G55697,F9298,B30772,FACEBOOK
30984,11/15/2020 15:36,android,G55697,F9298,C0944,Youtube
30815,11/15/2020 15:33,android,G55697,F9298,C839,linkedin
31234,11/15/2020 15:41,android,G55697,F9298,D4669,GOOGLE
31534,11/15/2020 15:46,android,G55697,F9298,D9840,linkedin
31077,11/15/2020 15:38,android,G55697,F9298,E4364,linkedin
30947,11/15/2020 15:36,android,G55697,F9298,F2723,Google
31329,11/15/2020 15:43,android,G55697,F9298,G9585,google
31521,11/15/2020 15:46,android,G55697,F9298,H1980,google
31098,11/15/2020 15:39,android,G55697,F9298,H496,LinkedIn
31615,11/15/2020 15:48,android,G55697,F9298,H6720,LinkedIn
31200,11/15/2020 15:41,android,G55697,F9298,I1394,google
31120,11/15/2020 15:39,android,G55697,F9298,I3201,GOOGLE
31389,11/15/2020 15:44,android,G55697,F9298,J3128,GOOGLE
31024,11/15/2020 15:37,android,G55697,F9298,J3591,google
8229,11/15/2020 6:19,android,G55713,E7242,B10399,FACEBOOK
8069,11/15/2020 6:11,android,G55713,E7242,G0603,LinkedIn
8092,11/15/2020 6:12,android,G55713,E7242,G0603,Youtube
17634,11/15/2020 10:16,android,G55771,H4646,G1504,facebook
18164,11/15/2020 10:25,android,G55812,G6956,C1137,GOOGLE
16520,11/15/2020 9:57,android,G55812,G6956,C2863,Google
46519,11/15/2020 20:49,android,G55862,G0025,B13763,Youtube
46596,11/15/2020 20:50,android,G55862,G0025,B13763,youtube
46526,11/15/2020 20:49,android,G55862,G0025,F4993,youtube
35070,11/15/2020 17:09,android,G55956,G3264,C8034,YOUTUBE
35125,11/15/2020 17:10,android,G55956,G3264,E3978,YOUTUBE
27068,11/15/2020 14:02,android,G55985,H0632,F4546,youtube
27125,11/15/2020 14:03,android,G55985,H0632,F4546,Youtube
16397,11/15/2020 9:55,android,G55993,D0511,B00847,YOUTUBE
16134,11/15/2020 9:50,android,G55993,D0511,B06342,LinkedIn
16258,11/15/2020 9:52,android,G55993,D0511,B06342,Youtube
16313,11/15/2020 9:53,android,G55993,D0511,B06342,linkedin
16597,11/15/2020 9:59,android,G55993,D0511,B16647,Google
16729,11/15/2020 10:01,android,G55993,D0511,B21033,FACEBOOK
16349,11/15/2020 9:54,android,G55993,D0511,B27755,google
16454,11/15/2020 9:56,android,G55993,D0511,C0944,facebook
16479,11/15/2020 9:57,android,G55993,D0511,C0944,GOOGLE
16658,11/15/2020 10:00,android,G55993,D0511,C0944,facebook
16771,11/15/2020 10:02,android,G55993,D0511,C0944,facebook
16391,11/15/2020 9:55,android,G55993,D0511,C7792,YOUTUBE
16498,11/15/2020 9:57,android,G55993,D0511,D2354,youtube
16153,11/15/2020 9:50,android,G55993,D0511,F5398,google
16821,11/15/2020 10:03,android,G55993,D0511,F5398,Google
16993,11/15/2020 10:05,android,G55993,D0511,G9179,FACEBOOK
16652,11/15/2020 10:00,android,G55993,D0511,H8780,Youtube
16446,11/15/2020 9:56,android,G55993,D0511,I1394,linkedin
16527,11/15/2020 9:58,android,G55993,D0511,I1394,youtube
16902,11/15/2020 10:04,android,G55993,D0511,I160,Youtube
15477,11/15/2020 9:38,android,G56007,H1715,F2683,linkedin
16026,11/15/2020 9:48,android,G56007,H1715,F2683,Youtube
4079,11/15/2020 1:17,android,G56016,I7452,B01965,Youtube
4143,11/15/2020 1:18,android,G56016,I7452,B01965,google
4085,11/15/2020 1:17,android,G56016,I7452,B13763,google
4063,11/15/2020 1:16,android,G56016,I7452,C6393,youtube
4064,11/15/2020 1:16,android,G56016,I7452,H8766,YOUTUBE
3959,11/15/2020 1:14,android,G56016,I7452,J5847,FACEBOOK
4018,11/15/2020 1:15,android,G56016,I7452,J5847,GOOGLE
4204,11/15/2020 1:20,android,G56016,I7452,J5847,Youtube
4345,11/15/2020 1:25,android,G56016,I7452,J5847,linkedin
4804,11/15/2020 1:40,android,G56016,I7452,J5847,GOOGLE
44649,11/15/2020 20:17,android,G56021,H8891,D8656,GOOGLE
44686,11/15/2020 20:18,android,G56021,H8891,H1978,GOOGLE
44596,11/15/2020 20:16,android,G56021,H8891,H4967,linkedin
26450,11/15/2020 13:47,android,G56092,C58,B7801,YOUTUBE
29127,11/15/2020 14:55,android,G56119,D6194,B04035,linkedin
29503,11/15/2020 15:04,android,G56119,D6194,B04035,Youtube
29528,11/15/2020 15:04,android,G56119,D6194,B04035,linkedin
29407,11/15/2020 15:01,android,G56119,D6194,B28375,linkedin
19342,11/15/2020 10:50,android,G56141,H3835,F6145,youtube
19763,11/15/2020 11:00,android,G56141,H3835,F6145,GOOGLE
19945,11/15/2020 11:03,android,G56141,H3835,F6145,GOOGLE
19650,11/15/2020 10:57,android,G56141,H3835,I8891,facebook
40991,11/15/2020 19:15,android,G56279,G0735,B13763,facebook
723,11/15/2020 0:10,android,G56316,B4612,B11376,YOUTUBE
39666,11/15/2020 18:46,android,G56376,H2219,D9126,LinkedIn
40150,11/15/2020 18:58,android,G56376,H2219,D9126,Google
40193,11/15/2020 18:59,android,G56376,H2219,D9126,google
40195,11/15/2020 18:59,android,G56376,H2219,F0396,YOUTUBE
32525,11/15/2020 16:06,android,G56489,G6358,C9939,FACEBOOK
32456,11/15/2020 16:05,android,G56489,G6358,E0910,youtube
32670,11/15/2020 16:09,android,G56489,G6358,F0420,Google
32672,11/15/2020 16:10,android,G56489,G6358,F7846,Youtube
24155,11/15/2020 12:44,android,G56552,F2657,D0369,Google
24092,11/15/2020 12:42,android,G56552,F2657,F1676,Youtube
29791,11/15/2020 15:10,android,G56587,E5121,B18910,google
